DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2025,44.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2026,45.2,e,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2015,37.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2016,38.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2017,38.9,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2018,39.3,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2019,39.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2020,40.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2021,40.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2022,41.3,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2023,41.6,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2024,42.2,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2025,42.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE3,OLDAGEDEPR,2026,43.5,e,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2015,32.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2016,32.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2017,32.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2018,33.2,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2019,33.6,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2020,34.3,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2021,35.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2022,35.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE4,OLDAGEDEPR,2023,35.9,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
